[602905270818340864, Mon May 25 21:33:12 EEST 2015, false, false, 2572510623, IBrls, http://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png, Fri May 30 19:26:20 EEST 2014, ily. brls, , null, null, 0, 9, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Ersun yanal şampiyon yapmadı diyen Aziz nerde , hani takım kendi kendine şampiyon oluyordu  YAZIKLAR OLSUN SIZE  #RakibimizBasaksehir, 131254620]
[602905962911956992, Mon May 25 21:35:57 EEST 2015, false, false, 187532953, Aybukenuur, http://pbs.twimg.com/profile_images/586987929727344641/W-YVyp4Q_normal.jpg, Mon Sep 06 17:07:34 EEST 2010, CÜCÜ :dd, İSTANBUL/EYÜP, http://instagram.com/aybukenuur/, 16 / BALIK / KUMRAL / FENERBAHÇE / ALEX / JAMIE DORNAN / İSTANBUL / GİRESUN / SEZEN AKSU / SILA / YILDIZ TİLBE / DUMAN ∞, 1580, 356, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Sen gel ki çiçekler açsın, sen gel ki meşaleler yansın, sen gel ki şampiyonluk şarkıları söylensin.#AliKoc 👏🏼👏🏼 http://t.co/xenE0Qspf9, 131262341]
[602922127734480896, Mon May 25 22:40:11 EEST 2015, false, false, 2717111853, BaharCihad, http://pbs.twimg.com/profile_images/599188883960651776/28IS7tSK_normal.jpg, Sat Jul 19 00:31:03 EEST 2014, bahar cihad, Türkiye, null, Düşünmek yetmez,SORGULAMALISIN!!   Eğitim yaşama hazırlıktan öte yaşamın bizzat kendisidir.  .......SİİRT TÜGVA, 145, 140, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Sahalarin ve gonullerin şampiyonu G4L4T4S4R4Y:-):-):-)...., 131444853]
[602922568132202496, Mon May 25 22:41:56 EEST 2015, false, false, 294878292, volkanmalkoc, http://pbs.twimg.com/profile_images/586138428967890945/W5Hez-s1_normal.jpg, Sun May 08 02:24:24 EEST 2011, DYBALA, İSTANBUL, null, null, 117, 68, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @SedatDogan_: Hiç bir Galatasaray başkanına nasip olmayan 9 şampiyonluğu gören başkan seneye 2. Yıldızı takacak inşallah http://t.co/xL4…, 131449809]
[602923931293585408, Mon May 25 22:47:21 EEST 2015, false, false, 90654810, Omer_Altinsoy, http://pbs.twimg.com/profile_images/599750285414772736/_rEIx49-_normal.jpg, Tue Nov 17 17:45:53 EET 2009, öмєя αℓтιηѕσу, Ankara, null, Müfettiş/Ankara/Gazi Üni. İşletme,Anadolu Üni. Maliye,Anadolu Üni. Adalet,Sakarya Üni. M.İdareler ve Şehircilik,THK Üni. İşletme//Galatasaray, 792, 762, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @meldayucel: Ve #Galatasaray şampiyon💛❤ #Aslanyılı #4.yıldız http://t.co/XU0daNCDay, 131464682]
[602924715607490560, Mon May 25 22:50:28 EEST 2015, false, false, 1709440488, iremmciftcii, http://pbs.twimg.com/profile_images/592228144159002624/rGuHHIkZ_normal.jpg, Thu Aug 29 11:10:55 EEST 2013, irem, Ankara, Türkiye, null, Festina Lente⚫️⚪️, 679, 390, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @TuhafAmaGercek: Haluk Ulusoy'un TFF Başkanlığı yaptığı 9 yılda Galatasaray 7 kez lig şampiyonu olmuştur. https://t.co/PhiD4OaPJE, 131473390]
[602925151827656704, Mon May 25 22:52:12 EEST 2015, false, false, 327899621, ErarslanMesut, http://pbs.twimg.com/profile_images/553858515161604096/czbWEKVd_normal.jpeg, Sat Jul 02 13:43:07 EEST 2011, Mesut Erarslan, , http://mrlothbrok.tumblr.com, Fenerbahçe.Madrid, 193, 131, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @JurnalSpor: Galatasaray taçtan yediği gole rağmen ve hiç kırmızı görmeden şampiyon olarak Dünyanın en mağdur takımı oldu. http://t.co/5…, 131478074]
[602925336377040896, Mon May 25 22:52:56 EEST 2015, false, false, 1563631620, ipekkvrdm, http://pbs.twimg.com/profile_images/602163468834349056/haNICxK8_normal.jpg, Tue Jul 02 20:08:58 EEST 2013, ipek  , , http://www.instagram.com/ipekkvrdm, buralar hep benim   -junior, 663, 137, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, canım hiç öpmiyim şampiyon olmuşuz, 131479953]
[602927601292812289, Mon May 25 23:01:56 EEST 2015, false, false, 71370050, kivanckipcak, http://pbs.twimg.com/profile_images/598065497624698880/sfSoX2bp_normal.jpg, Fri Sep 04 00:54:20 EEST 2009, kıvanç kıpçak, izmir, null, #kkk, 131, 353, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @sporx: Mancini: "Galatasaray Türkiye'de şampiyon olarak 4. yıldızı takan ilk takım oldu. Tebrikler..." http://t.co/WJermLFOD3, 131504958]
[602928398231576577, Mon May 25 23:05:06 EEST 2015, false, false, 2730260352, YagmurrrMert, http://pbs.twimg.com/profile_images/601364730595381248/Z1gAeVjB_normal.jpg, Wed Aug 13 23:48:01 EEST 2014, Yağmur Mert, , https://instagram.com/yagmurrrmert/, GALATASARAY, 1199, 1085, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @onlinespor: Galatasaray taraftarları bir Fenerium mağazasının önünde şampiyonluğu kutluyor http://t.co/5K6VPoyakM, 131513859]
[602928712800149504, Mon May 25 23:06:21 EEST 2015, false, false, 321277636, bicermrt, http://pbs.twimg.com/profile_images/599289026382729216/qwe4_ff0_normal.jpg, Tue Jun 21 12:17:13 EEST 2011, mert biçer, , http://bicerbystyle.blogspot.com.tr/, MKÜ SPORT MANAGEMENT                                        Yazar Çizer Okur .. Temmuz Töre-rest, 243, 200, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, 0.0, 0.0, Türkiye, Adana, Türkiye, false, false, null, tr, Meşaleleri yakın şampiyon takım geliyor, 131517546]
[602929320978427904, Mon May 25 23:08:46 EEST 2015, false, false, 2445318126, aleynaa_k61, http://pbs.twimg.com/profile_images/600362115648618497/wULB2WcU_normal.jpg, Tue Apr 15 14:39:30 EEST 2014, Aliş, , https://instagram.com/aleynakilic61/, TRABZONSPOR http://griliihayatlar.tumblr.com/, 371, 60, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @mcevatsener: Seneye şampiyon olacağız demekten ziyade en çok hangi futbolcuya küfredicez diye endeksleniyorum. Bünye alışık değil şampi…, 131524334]
[602931237787959296, Mon May 25 23:16:23 EEST 2015, false, false, 831059144, capasport, http://pbs.twimg.com/profile_images/477522012207083521/zEFxvDfB_normal.jpeg, Tue Sep 18 16:25:12 EEST 2012, ÇAPASPORT, İstanbul , http://www.capamag.com, Sporun dibi @CAPASPORT, @CAPAMAG 'in resmi spor hesabıdır. Doğum günü 22 Mayıs 2014 Burcu İkizler!, 9867, 586, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Ali Dürüst, şampiyonluk kutlamasında kanun çalıyor., 131545667]
[602931799795343360, Mon May 25 23:18:37 EEST 2015, false, false, 2296222350, saafakatik, http://pbs.twimg.com/profile_images/602892845222068224/rNQ3uUYZ_normal.jpg, Fri Jan 17 16:40:12 EET 2014, Şafak Atik, , http://instagram.com/safakatk, Namık Kemal Üniversitesi, 3530, 690, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Abi kardeş şampiyonluk kutlamalarıııııııı #şampiyon #GALATASARAY https://t.co/1m6QQ42Ezn, 131551768]
[602933192312528897, Mon May 25 23:24:09 EEST 2015, false, false, 2934355360, haberibizdecom, http://pbs.twimg.com/profile_images/549516053911310337/7lYwiGL4_normal.jpeg, Sun Dec 21 00:26:38 EET 2014, Haberibizde.com, Türkiye, http://haberibizde.com, #Türkiye'nin en #büyük #bağımsız #haber sitesi, 143, 871, <a href="http://dlvr.it" rel="nofollow">dlvr.it</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, İşte şampiyonluğun öyküsü http://t.co/DtKIwUZYnr http://t.co/CwpkxG1UqF, 131567011]
[602935348205850624, Mon May 25 23:32:43 EEST 2015, false, false, 923156185, aysnrtrhn, http://pbs.twimg.com/profile_images/584337622090326016/jRCMe77__normal.jpg, Sat Nov 03 14:48:58 EET 2012, Ayşeenuurr, Bursa, null, Bursa/Balık/Swimmer/ATML  ✌ İnstagram : aysenurturhannn ✌, 808, 1134, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, 0.0, 0.0, Türkiye, Bursa, Türkiye, false, false, null, tr, 4 yerken maçı kapatıp izlemeyen şampiyon olunca "GS" diye bağıran iyi gün taraftarları :dd:dd:d:dd, 131590417]
[602936459662893057, Mon May 25 23:37:08 EEST 2015, false, false, 1638864246, maydgnn, http://pbs.twimg.com/profile_images/580860001356480512/I34FJ9iK_normal.jpg, Fri Aug 02 00:29:40 EEST 2013, Muhammed AYDOĞAN, İstanbul/Bursa/Galatasaray, null, Benim yerime de sev bekletme hayatı., 145, 274, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, 0.0, 0.0, null, null, false, false, YehaaNoha, tr, @YehaaNoha ama bir de şöyle düşün timsah yürüyüşü yapmadan kaybttiğniz bir şampiyonluk oldu diğer türlü çok zor oluyordu be insanın içi gdyr, 131602405]
[602937348867915776, Mon May 25 23:40:40 EEST 2015, false, false, 3160119530, yasemincnli, http://pbs.twimg.com/profile_images/588784726288125952/ik3Ph_06_normal.jpg, Thu Apr 16 22:22:03 EEST 2015, Yasemin Canlı, Ankara, null, İkizler burcu kadını, teknik sekreter ve bir takım siyasi şeyler..., 21, 106, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @independent_tp: #AsgariÜcret5BinOlacak İşte Kaynaklar!#BarajıSeninOyunlaYıkacağız #cumhurbaşkanıüsküdarda şampiyon galatasaray ht…, 131612002]
[602938443598012416, Mon May 25 23:45:01 EEST 2015, false, false, 624891387, YavuzCampinar, http://pbs.twimg.com/profile_images/2502935965/24374p7zj08wa4wmitft_normal.jpeg, Mon Jul 02 19:40:48 EEST 2012, Yavuz Selim, Kocaeli, null, GALATASARAY #16 #ÇALHANOĞLU, 360, 300, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, true, null, tr, RT @Salihustunyer: Şu galatasaray şampiyon olsunda bağların önünde kutlama yapıp tanımadığımız insanlara sarılalım çok güzel bi duygu ya fe…, 131623967]
[602938636519219200, Mon May 25 23:45:47 EEST 2015, false, false, 259208076, ohmynando_, http://pbs.twimg.com/profile_images/549281067589726208/PtgeJ2tS_normal.jpeg, Tue Mar 01 13:08:52 EET 2011, Nilü, Minas Tirith / GONDOR, null, Mad Flower, 64, 98, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, 0.0, 0.0, null, null, false, false, null, tr, Ben kimseyi tebrik falan edemem. Kendimi keserim daha iyi. Ben şampiyon değilsem kimin olduğu da hiçbir tarafımda değil açıkçası, 131626167]
